RED;Chapter;Article;Part;ShortN;LIMP;IMPMAX;IMPMIN;DISBATMAX;DISBATMIN;RESTOLMAX;RESTOLMIN;ARMAX;ARMIN;LIMMAX;LIMMIN;CORWMAX;CORWMIN;CIVMAX;CIVMIN;DEPRMAX;DEPRMIN;FINEMAX;FINEMIN;CONF;DEPRDOP;DEPRDOPMAX;DEPRDOPMIN;FINEDOP;FINEDOPMAX;FINEDOPMIN;GRADEMAN;GRADEAUTO
2021;XVII;3682;3;art. 368-2 p. 3;;10;5;;;;;;;;;;;;;;;;;2;2;3;1;;;;3;
2021;XVII;3683;1;art. 368-3 p. 1;;2;1;;;2;1;;;;;;;200;100;;;4000;1000;;;;;;;;2;
2021;XVII;3683;2;art. 368-3 p. 2;;4;1;;;4;1;;;;;;;;;;;5000;2000;;;;;;;;2;
2021;XVII;3683;3;art. 368-3 p. 3;;3;1;;;3;1;6;1;;;2;1;;;;;4000;2000;;2;3;1;;;;2;
2021;XVII;3683;4;art. 368-3 p. 4;;7;3;;;;;;;;;;;;;;;;;2;2;3;1;;;;3;
2021;XVII;3684;1;art. 368-4 p. 1;;2;1;;;2;1;;;;;;;200;100;;;4000;1000;;;;;;;;2;
2021;XVII;3684;2;art. 368-4 p. 2;;4;1;;;4;1;;;;;;;;;;;5000;2000;;;;;;;;2;
2021;XVII;3684;3;art. 368-4 p. 3;;5;2;;;5;2;6;1;;;2;1;;;;;4000;2000;;2;3;1;;;;2;
2021;XVII;3684;4;art. 368-4 p. 4;;8;4;;;;;;;;;;;;;;;;;2;2;3;1;;;;3;
2021;XVII;3685;1;art. 368-5 p.1;;10;5;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XVII;3690;1;art. 369 p. 1;;4;2;;;4;2;;;;;;;;;;;4000;1000;;;;;;;;2;
2021;XVII;3690;2;art. 369 p. 2;;6;3;;;;;;;;;;;;;;;;;1;;;;2;1000;500;3;
2021;XVII;3690;3;art. 369 p. 3;;8;4;;;;;;;;;;;;;;;;;1;;;;;;;3;
2021;XVII;3690;4;art. 369 p. 4;;10;5;;;;;;;;;;;;;;;;;1;;;;;;;3;
2021;XVII;3692;1;art. 369-2 p. 1;;2;1;;;5;2;;;;;;;;;;;4000;1000;;;;;;;;2;
2021;XVII;3692;2;art. 369-2 p. 2;;5;2;;;;;;;;;;;;;;;5000;2000;;;;;;;;2;
2021;XVII;3692;3;art. 369-2 p. 3;;8;3;;;;;;;;;;;;;;;;;2;;;;;;;3;
2021;XVII;3693;1;art. 369-3 p. 1;;3;1;;;3;1;;;;;;;;;;;1000;200;;;;;;;;2;
2021;XVII;3693;2;art. 369-3 p. 2;;5;2;;;5;2;;;;;;;;;;;;;;;;;;;;2;
2021;XVII;3693;3;art. 369-3 p. 3;;5;2;;;5;2;;;;;;;;;;;4000;2000;;;;;;;;2;
2021;XVII;3700;1;art. 370 p. 1;;5;2;;;5;1;;;;;;;;;;;;;;;;;2;500;250;2;
2021;XVII;3700;2;art. 370 p. 2;;7;3;;;;;;;;;;;;;;;;;;;;;2;700;500;3;
2021;XVIII;3710;1;art. 371 p. 1;;;;;;3;1;;;;;;;;;5;1;;;;;;;;;;1;
2021;XVIII;3710;2;art. 371 p. 2;;5;3;;;5;3;;;;;;;;;;;;;;;;;;;;2;
2021;XVIII;3710;3;art. 371 p. 3;;10;5;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XVIII;3720;1;art. 372 p. 1;;5;1;;;5;1;;;;;;;;;;;;;;;;;;;;2;
2021;XVIII;3720;2;art. 372 p. 2;;10;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XVIII;3730;1;art. 373 p. 1;;3;1;;;3;1;;;;;;;;;;;;;;;;;;;;2;
2021;XVIII;3730;2;art. 373 p. 2;;8;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XVIII;3740;1;art. 374 p. 1;;;;;;;;6;1;;;2;0,5;;;;;4000;1000;;1;3;1;;;;2;
2021;XVIII;3740;2;art. 374 p. 2;;7;3;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XVIII;3750;1;art. 375 p. 1;;5;2;;;5;1;;;;;;;;;;;;;;;;;;;;2;
2021;XVIII;3750;2;art. 375 p. 2;;8;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XVIII;3760;1;art. 376 p. 1;;;;;;;;6;1;;;2;0,5;;;;;4000;1000;;;;;;;;2;
2021;XVIII;3760;2;art. 376 p. 2;;3;1;;;;;6;1;;;;;;;5;1;;;;;;;;;;2;
2021;XVIII;3761;1;art. 376-1 p. 1;;3;1;;;5;2;;;;;;;;;;;1000;600;;2;3;1;;;;2;
2021;XVIII;3761;2;art. 376-1 p. 2;;6;3;;;5;3;;;;;;;;;;;;;;2;3;2;;;;3;
2021;XVIII;3770;1;art. 377 p. 1;;3;1;;;3;1;6;1;;;2;0,5;;;;;;;;;;;;;;2;
2021;XVIII;3770;2;art. 377 p. 2;;6;1;;;5;1;;;;;;;;;;;;;;;;;;;;3;
2021;XVIII;3770;3;art. 377 p. 3;;12;5;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XVIII;3780;1;art. 378 p. 1;;5;1;;;;;6;1;;;;;;;;;;;;;;;;;;2;
2021;XVIII;3780;2;art. 378 p. 2;;15;6;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XVIII;3790;1;art. 379 p. 1;1;15;8;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XVIII;3800;1;art. 380 p. 1;;5;1;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XVIII;3810;1;art. 381 p. 1;;;;;;3;1;;;;;2;0,5;;;;;300;100;;;;;;;;1;
2021;XVIII;3810;2;art. 381 p. 2;;5;1;;;5;1;6;1;;;;;;;;;;;;;;;;;;2;
2021;XVIII;3820;1;art. 382 p. 1;;3;1;;;;;;;;;;;;;;;1000;500;;;;;;;;2;
2021;XVIII;3820;2;art. 382 p. 2;;5;1;;;;;;;;;;;;;;;1000;750;;2;3;1;;;;2;
2021;XVIII;3820;3;art. 382 p. 3;;8;3;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XVIII;3820;4;art. 382 p. 4;;8;3;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XVIII;3830;1;art. 383 p. 1;;2;1;;;3;1;6;1;;;2;0,5;;;;;;;;;;;;;;2;
2021;XVIII;3830;2;art. 383 p. 2;;5;2;;;5;2;;;;;;;;;;;;;;;;;;;;2;
2021;XVIII;3840;1;art. 384 p. 1;;;;;;2;1;6;1;;;2;0,5;;;;;;;;;;;;;;1;
2021;XVIII;3840;2;art. 384 p. 2;;5;2;;;5;1;;;;;2;0,5;;;;;;;;;;;;;;2;
2021;XVIII;3850;1;art. 385 p. 1;;;;;;;;6;1;;;;;;;;;300;50;;;;;;;;1;
2021;XVIII;3860;1;art. 386 p. 1;;;;;;;;6;1;;;2;0,5;;;;;300;50;;;;;;;;1;
2021;XVIII;3870;1;art. 387 p. 1;;;;;;;;;;;;3;0,5;;;;;100;50;;;;;;;;1;
2021;XVIII;3870;2;art. 387 p. 2;;;;;;3;1;6;1;;;;;;;;;300;100;;2;3;1;;;;1;
2021;XVIII;3870;3;art. 387 p. 3;;;;;;5;3;;;;;;;;;;;;;;2;3;1;;;;1;
2021;XVIII;3880;1;art. 388 p. 1;;;;;;2;1;;;;;2;0,5;;;;;4000;1000;;1;3;1;;;;2;
2021;XVIII;3880;2;art. 388 p. 2;;3;1;;;3;1;;;;;;;;;;;6000;4000;;1;3;1;;;;2;
2021;XVIII;3890;1;art. 389 p. 1;;;;;;2;1;;;;;2;0,5;;;;;;;;;;;;;;1;
2021;XVIII;3890;2;art. 389 p. 2;;;;;;3;1;6;1;;;;;;;;;;;;;;;;;;1;
2021;XVIII;3891;1;art. 389-1 p. 1;;;;;;3;1;6;1;;;;;;;;;;;;;;;;;;1;
2021;XVIII;3892;1;art. 389-2 p. 1;;2;1;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XVIII;3900;1;art. 390 p. 1;;3;1;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XVIII;3900;2;art. 390 p. 2;;2;1;;;2;1;;;;;;;;;;;;;;;;;;;;2;
2021;XVIII;3900;3;art. 390 p. 3;;3;1;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XVIII;3901;1;art. 390-1 p. 1;;;;;;2;1;6;1;;;;;;;;;;;;;;;;;;1;
2021;XVIII;3910;1;art. 391 p. 1;;3;1;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XVIII;3920;1;art. 392 p. 1;;10;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XVIII;3930;1;art. 393 p. 1;;5;3;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XVIII;3930;2;art. 393 p. 2;;8;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XVIII;3940;1;art. 394 p. 1;;2;1;;;;;6;1;;;;;;;;;;;;;;;;;;2;
2021;XVIII;3950;1;art. 395 p. 1;;;;;;;;6;1;;;;;;;;;;;;;;;;;;1;
2021;XVIII;3960;1;art. 396 p. 1;;3;1;;;3;1;3;1;;;;;;;;;;;;;;;;;;2;
2021;XVIII;3970;1;art. 397 p. 1;;;;;;3;1;6;1;;;2;0,5;;;;;200;100;;;;;;;;1;
2021;XVIII;3970;2;art. 397 p. 2;;;;;;3;1;;;;;;;;;;;500;300;;2;3;1;;;;1;
2021;XVIII;3980;1;art. 398 p. 1;;3;1;;;3;1;6;1;;;;;;;;;;;;;;;;;;2;
2021;XVIII;3980;2;art. 398 p. 2;;5;3;;;5;3;;;;;;;;;;;;;;;;;;;;2;
2021;XVIII;3980;3;art. 398 p. 3;;12;7;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XVIII;3990;1;art. 399 p. 1;;3;1;;;3;1;6;1;;;;;;;;;100;50;;;;;;;;2;
2021;XVIII;3990;2;art. 399 p. 2;;8;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XVIII;3990;3;art. 399 p. 3;;15;8;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XVIII;4000;1;art. 400 p. 1;1;15;8;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XVIII;4001;1;art. 400-1 p. 1;;;;;;;;3;1;;;;;;;;;3000;30;;;;;;;;1;
2021;XVIII;4001;2;art. 400-1 p. 2;;;;;;3;1;;;;;;;;;;;10000;30;;;;;;;;2;
2021;XIX;4020;1;art. 402 p. 1;;3;1;2;1;;;;;2;1;;;;;;;;;;;;;;;;2;
2021;XIX;4020;2;art. 402 p. 2;;7;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4020;3;art. 402 p. 3;;7;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4020;4;art. 402 p. 4;;10;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4030;1;art. 403 p. 1;;2;1;1;1;;;;;2;1;;;;;;;;;;;;;;;;2;
2021;XIX;4030;2;art. 403 p. 2;;5;2;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4030;3;art. 403 p. 3;;7;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4040;1;art. 404 p. 1;;5;2;2;1;;;;;2;1;;;;;;;;;;;;;;;;2;
2021;XIX;4040;2;art. 404 p. 2;;8;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4040;3;art. 404 p. 3;;10;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4040;4;art. 404 p. 4;;12;3;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XIX;4040;5;art. 404 p. 5;1;15;10;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XIX;4050;1;art. 405 p. 1;;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4050;2;art. 405 p. 2;;7;2;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4050;3;art. 405 p. 3;;8;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4050;4;art. 405 p. 4;;10;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4060;1;art. 406 p. 1;;3;1;1;0,5;;;6;1;;;;;;;;;;;;;;;;;;2;
2021;XIX;4060;2;art. 406 p. 2;;5;2;2;0,5;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4060;3;art. 406 p. 3;;10;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4070;1;art. 407 p. 1;;3;1;2;0,5;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4070;2;art. 407 p. 2;;3;1;;;;;;;2;0,5;;;;;;;4000;1000;;;;;;;;2;
2021;XIX;4070;3;art. 407 p. 3;;5;2;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4070;4;art. 407 p. 4;;7;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4070;5;art. 407 p. 5;;10;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4080;1;art. 408 p. 1;;5;2;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4080;2;art. 408 p. 2;;10;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4080;3;art. 408 p. 3;;10;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4080;4;art. 408 p. 4;;12;5;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XIX;4090;1;art. 409 p. 1;;2;1;2;0,5;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4090;2;art. 409 p. 2;;5;2;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4090;3;art. 409 p. 3;;7;3;;;;;;;;;;;;;;;;;;;;;2;750;250;3;
2021;XIX;4090;4;art. 409 p. 4;;10;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4100;1;art. 410 p. 1;;8;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4100;2;art. 410 p. 2;;10;5;;;;;;;;;;;;;;;;;;;;;2;750;250;3;
2021;XIX;4100;3;art. 410 p. 3;;12;5;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XIX;4100;4;art. 410 p. 4;;15;10;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XIX;4110;1;art. 411 p. 1;;3;1;2;0,5;;;;;2;0,5;;;;;;;;;;;;;;;;2;
2021;XIX;4110;2;art. 411 p. 2;;8;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4110;3;art. 411 p. 3;;8;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4110;4;art. 411 p. 4;;10;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4120;1;art. 412 p. 1;;;;1;0,5;;;;;2;0,5;;;;;;;50;30;;;;;;;;1;
2021;XIX;4120;2;art. 412 p. 2;;3;1;2;0,5;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4130;1;art. 413 p. 1;;2;1;2;0,5;;;6;1;;;;;;;;;;;;;;;;;;2;
2021;XIX;4130;2;art. 413 p. 2;;3;1;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4130;3;art. 413 p. 3;;5;2;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4140;1;art. 414 p. 1;;3;1;2;0,5;;;;;2;0,5;;;;;;;;;;;;;;;;2;
2021;XIX;4140;2;art. 414 p. 2;;10;2;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4140;3;art. 414 p. 3;;12;3;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XIX;4150;1;art. 415 p. 1;;5;2;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4150;2;art. 415 p. 2;;10;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4160;1;art. 416 p. 1;;15;5;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XIX;4170;1;art. 417 p. 1;;15;5;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XIX;4180;1;art. 418 p. 1;;5;2;;;5;2;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4180;2;art. 418 p. 2;;7;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4180;3;art. 418 p. 3;;8;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4190;1;art. 419 p. 1;;8;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4190;2;art. 419 p. 2;;10;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4190;3;art. 419 p. 3;;10;7;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4200;1;art. 420 p. 1;;8;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4200;2;art. 420 p. 2;;8;5;;;;;;;;;;;;;;;;;;;;;2;500;250;3;
2021;XIX;4200;3;art. 420 p. 3;;10;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4210;1;art. 421 p. 1;;3;1;2;0,5;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4210;2;art. 421 p. 2;;5;3;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4210;3;art. 421 p. 3;;5;1;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4220;1;art. 422 p. 1;;5;2;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4220;2;art. 422 p. 2;;5;2;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4220;3;art. 422 p. 3;;10;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4250;1;art. 425 p. 1;;3;1;;;;;;;2;0,5;;;;;;;325;285;;;;;;;;2;
2021;XIX;4250;2;art. 425 p. 2;;7;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4250;3;art. 425 p. 3;;7;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4250;4;art. 425 p. 4;;8;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4260;1;art. 426 p. 1;;3;1;;;;;;;2;0,5;;;;;;;4000;1000;;;;;;;;2;
2021;XIX;4260;2;art. 426 p. 2;;7;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4260;3;art. 426 p. 3;;7;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4260;4;art. 426 p. 4;;10;7;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4261;1;art. 426-1 p. 1;;5;2;;;5;2;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4261;2;art. 426-1 p. 2;;7;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4261;3;art. 426-1 p. 3;;9;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4261;4;art. 426-1 p. 4;;10;7;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4261;5;art. 426-1 p. 5;;12;8;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XIX;4270;1;art. 427 p. 1;;10;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4280;1;art. 428 p. 1;;8;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4280;2;art. 428 p. 2;;8;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4280;3;art. 428 p. 3;;10;7;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4290;1;art. 429 p. 1;;10;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4300;1;art. 430 p. 1;;10;7;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4310;1;art. 431 p. 1;;7;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4310;2;art. 431 p. 2;;8;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4310;3;art. 431 p. 3;;3;1;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4320;1;art. 432 p. 1;;10;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4330;1;art. 433 p. 1;;8;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4330;2;art. 433 p. 2;;10;7;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIX;4340;1;art. 434 p. 1;;3;1;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIX;4350;1;art. 435 p. 1;;;;;;2;1;;;;;;;;;;;;;;;;;;;;1;
2021;XIX;4350;2;art. 435 p. 2;;2;1;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XX;4360;1;art. 436 p. 1;;3;1;;;;;6;1;;;2;0,5;;;;;;;;;;;;;;2;
2021;XX;4361;1;art. 436-1 p. 1;;5;1;;;5;1;;;;;;;;;;;;;1;;;;;;;2;
2021;XX;4361;2;art. 436-1 p. 2;;10;5;;;;;;;;;;;;;;;;;1;;;;;;;3;
2021;XX;4370;1;art. 437 p. 1;;12;7;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XX;4370;2;art. 437 p. 2;;15;10;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XX;4380;1;art. 438 p. 1;;12;8;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XX;4380;2;art. 438 p. 2;1;15;10;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XX;4390;1;art. 439 p. 1;;12;8;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XX;4390;2;art. 439 p. 2;1;15;8;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XX;4400;1;art. 440 p. 1;;10;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XX;4410;1;art. 441 p. 1;;15;8;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XX;4420;1;art. 442 p. 1;1;15;10;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XX;4420;2;art. 442 p. 2;;5;1;;;;;6;1;;;;;;;;;;;;;;;;;;2;
2021;XX;4430;1;art. 443 p. 1;1;15;8;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XX;4440;1;art. 444 p. 1;;8;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XX;4440;2;art. 444 p. 2;;2;1;;;3;1;3;1;;;2;0,5;;;;;;;;;;;;;;2;
2021;XX;4450;1;art. 445 p. 1;;;;;;;;6;1;;;;;;;;;50;30;;;;;;;;1;
2021;XX;4460;1;art. 446 p. 1;;12;5;;;;;;;;;;;;;;;;;2;;;;;;;4;
2021;XX;4460;2;art. 446 p. 2;;15;8;;;;;;;;;;;;;;;;;2;;;;;;;4;
2021;XX;4470;1;art. 447 p. 1;;10;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XX;4470;2;art. 447 p. 2;;12;7;;;;;;;;;;;;;;;;;1;;;;;;;4;
2021;XX;4470;3;art. 447 p. 3;1;15;10;;;;;;;;;;;;;;;;;1;;;;;;;4;
2021;XX;4470;4;art. 447 p. 4;;10;5;;;;;;;;;;;;;;;;;;;;;;;;3;
