Year;Article;Part;Chapter;CRTOT;CONVIC;ACQUIT;CMED;CCLOSE;CONFES;RECONC;CIRCUMS;SPONS;AMNESTY;DEATH;COTHER;PROB;RELAMN;RELOTHR;SAMEVERD;CNOTCR;DENOPR;CEDU;LIFEIMP;IMP;IMP1;IMP12;IMP23;IMP35;IMP510;IMP1015;IMP1525;RESTOL;DISBAT;ARREST;CORRW;SRVRSTR;PUBLW;FINE;DEPR
2014;Article  161;1;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  161;2;V;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  161;3;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  162;1;V;232;139;0;2;91;3;27;1;0;0;0;59;41;4;1;NA;0;NA;1;0;9;2;2;2;3;0;0;0;20;0;0;1;0;1;62;0
2014;Article  162;2;V;28;26;0;0;2;0;0;0;0;2;0;0;19;2;0;NA;0;NA;0;0;4;0;3;0;1;0;0;0;0;0;0;0;0;1;0;0
2014;Article  163;1;V;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2014;Article  163;2;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  164;1;V;2899;2228;4;6;661;12;207;15;3;3;14;406;610;13;0;NA;1;NA;0;0;12;1;5;2;4;0;0;0;123;0;0;18;0;1285;165;0
2014;Article  164;2;V;429;415;0;0;14;0;0;0;0;0;6;8;80;1;1;NA;0;NA;0;0;15;0;10;5;0;0;0;0;135;0;0;4;0;170;8;1
2014;Article  165;1;V;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  165;2;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  166;0;V;80;69;0;1;10;0;0;7;1;0;0;2;59;1;0;NA;0;NA;0;0;4;1;1;0;2;0;0;0;3;0;0;0;0;0;2;0
2014;Article  167;0;V;7;3;0;0;4;0;0;1;0;1;0;2;1;2;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  168;1;V;2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2014;Article  168;2;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  169;1;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  169;2;V;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  170;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  171;1;V;7;6;0;0;1;0;0;0;0;1;0;0;0;1;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
2014;Article  171;2;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  172;1;V;153;87;1;0;65;17;29;10;0;0;0;9;2;11;3;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;66;4
2014;Article  172;2;V;48;32;0;0;16;4;8;3;0;0;0;1;0;3;1;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;1
2014;Article  173;1;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  173;2;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  174;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  175;1;V;249;63;1;0;185;25;12;33;2;0;0;113;8;20;1;NA;0;NA;0;0;2;1;1;0;0;0;0;0;0;0;0;1;0;0;31;0
2014;Article  175;2;V;11;3;0;0;8;0;0;4;0;0;0;4;0;2;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2014;Article  176;1;V;37;24;0;1;12;1;3;0;2;0;0;6;4;2;0;NA;0;NA;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;16;0
2014;Article  176;2;V;5;4;1;0;0;0;0;0;0;0;0;0;4;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  176;3;V;4;4;0;0;0;0;0;0;0;0;0;0;2;0;0;NA;0;NA;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2014;Article  177;1;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  177;2;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  177;3;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  178;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  179;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  180;1;V;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2014;Article  180;2;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  181;1;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  181;2;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  182;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  183;1;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  183;2;V;3;3;0;0;0;0;0;0;0;0;0;0;0;1;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
2014;Article  184;1;V;4;2;1;0;1;0;0;0;1;0;0;0;0;1;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2014;Article  184;2;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  185;1;VI;14611;13618;6;102;885;5;125;169;115;45;80;331;2936;576;115;NA;0;NA;15;0;387;210;107;41;26;3;0;0;19;0;181;16;0;4015;5338;1
2014;Article  185;2;VI;13085;12352;7;47;679;2;97;51;63;43;124;290;6261;499;63;NA;0;NA;9;0;3705;764;1470;899;529;43;0;0;420;0;992;6;1;131;260;2
2014;Article  185;3;VI;12889;12501;10;105;273;0;8;0;0;1;109;146;7503;36;5;NA;1;NA;8;0;4492;74;146;2167;2003;102;0;0;43;0;82;4;0;165;152;1
2014;Article  185;4;VI;46;43;0;0;3;0;0;0;0;2;0;1;24;6;0;NA;0;NA;0;0;13;0;0;1;5;7;0;0;0;0;0;0;0;0;0;0
2014;Article  185;5;VI;125;122;0;0;3;0;0;0;0;0;1;2;19;30;0;NA;0;NA;0;0;72;1;11;2;26;31;1;0;0;0;0;0;0;0;1;0
2014;Article  186;1;VI;1417;1330;1;20;66;0;8;15;11;4;4;24;379;61;6;NA;0;NA;0;0;95;37;37;14;5;2;0;0;1;0;50;2;0;269;466;0
2014;Article  186;2;VI;3590;3480;3;27;80;0;3;0;0;3;33;39;1412;11;5;NA;0;NA;2;0;1967;14;84;78;1717;73;1;0;21;0;24;3;0;13;21;0
2014;Article  186;3;VI;493;478;2;3;10;0;0;0;0;0;8;2;187;2;0;NA;0;NA;0;0;282;0;6;14;221;41;0;0;2;0;3;0;0;0;2;0
2014;Article  186;4;VI;3;3;0;0;0;0;0;0;0;0;0;0;1;0;0;NA;0;NA;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2014;Article  186;5;VI;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;6;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0
2014;Article  187;1;VI;381;373;0;6;2;0;0;0;0;0;1;1;120;1;1;NA;0;NA;0;0;244;3;2;67;152;20;0;0;5;0;0;1;1;0;0;0
2014;Article  187;2;VI;449;439;0;4;6;0;0;0;0;0;5;1;78;0;0;NA;0;NA;0;0;356;1;3;12;74;266;0;0;5;0;0;0;0;0;0;0
2014;Article  187;3;VI;332;320;0;8;4;0;0;0;0;0;2;2;20;0;0;NA;0;NA;0;0;300;0;5;7;36;249;3;0;0;0;0;0;0;0;0;0
2014;Article  187;4;VI;156;154;0;1;1;0;0;0;0;0;1;0;2;0;0;NA;0;NA;0;0;152;1;1;2;16;116;16;0;0;0;0;0;0;0;0;0
2014;Article  188-1;1;VI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  188-1;2;VI;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2014;Article  189;1;VI;29;24;0;0;5;0;0;1;3;0;0;1;14;4;0;NA;0;NA;0;0;5;0;1;3;1;0;0;0;1;0;0;0;0;0;0;0
2014;Article  189;2;VI;90;86;0;1;3;0;0;0;0;0;1;2;58;0;0;NA;0;NA;0;0;27;0;1;12;11;3;0;0;1;0;0;0;0;0;0;0
2014;Article  189;3;VI;22;20;0;0;2;0;0;0;0;0;1;1;8;0;0;NA;0;NA;0;0;12;0;0;1;7;4;0;0;0;0;0;0;0;0;0;0
2014;Article  189;4;VI;10;8;0;0;2;0;0;0;0;0;0;2;2;0;0;NA;0;NA;0;0;6;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
2014;Article  190;1;VI;1925;1404;6;4;511;177;107;38;22;13;6;144;219;167;12;NA;0;NA;4;0;13;5;3;2;2;1;0;0;39;0;4;1;0;274;671;0
2014;Article  190;2;VI;1704;1579;5;0;120;1;4;16;9;16;10;63;513;135;16;NA;0;NA;1;0;454;117;183;103;49;2;0;0;120;0;4;1;0;3;331;0
2014;Article  190;3;VI;198;187;3;0;8;0;0;0;0;0;3;5;119;1;0;NA;0;NA;0;0;58;0;2;20;29;7;0;0;2;0;1;0;0;0;6;0
2014;Article  190;4;VI;209;191;4;1;13;0;0;0;0;0;5;8;78;14;1;NA;0;NA;0;0;96;0;3;7;42;44;0;0;0;0;0;2;0;0;0;0
2014;Article  191;1;VI;569;470;0;0;99;1;10;27;8;11;1;41;119;70;0;NA;0;NA;0;0;7;1;5;1;0;0;0;0;7;0;0;3;0;0;264;0
2014;Article  191;2;VI;595;378;4;0;213;1;3;105;40;21;1;39;179;114;3;NA;3;NA;0;0;13;0;7;2;4;0;0;0;13;0;0;0;0;0;56;0
2014;Article  191;3;VI;358;330;0;0;28;0;2;0;0;2;1;23;279;4;1;NA;0;NA;0;0;26;3;4;8;10;1;0;0;10;0;2;0;0;0;8;0
2014;Article  191;4;VI;67;55;3;1;8;0;0;0;0;0;0;8;36;1;0;NA;0;NA;0;0;16;1;0;0;14;1;0;0;1;0;1;0;0;0;0;0
2014;Article  191;5;VI;139;113;7;3;16;0;0;0;0;0;7;7;71;1;0;NA;2;NA;0;0;36;0;0;3;9;24;0;0;3;0;0;0;0;0;2;0
2014;Article  192;1;VI;5;2;0;0;3;0;0;1;0;0;0;2;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
2014;Article  192;2;VI;23;7;1;0;15;0;0;0;0;0;1;14;0;1;2;NA;0;NA;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0
2014;Article  193;0;VI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  194;1;VI;6;1;0;1;4;0;1;0;0;0;1;2;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2014;Article  194;2;VI;90;84;1;2;3;0;0;0;0;0;1;2;51;3;0;NA;0;NA;0;0;28;0;0;10;15;3;0;0;0;0;0;0;0;1;1;0
2014;Article  194-1;1;VI;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
2014;Article  194-1;2;VI;6;6;0;0;0;0;0;0;0;0;0;0;3;0;0;NA;0;NA;0;0;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2014;Article  194-1;3;VI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  195;0;VI;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
2014;Article  196;0;VI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  197;0;VI;17;14;0;0;3;1;0;1;0;0;0;1;1;2;1;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0
2014;Article  197-1;1;VI;21;9;0;0;12;2;1;3;1;2;0;3;0;3;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
2014;Article  197-1;2;VI;20;3;0;0;17;9;0;5;0;0;0;3;3;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  197-1;3;VI;4;1;0;0;3;2;0;0;0;0;0;1;0;0;1;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  197-1;4;VI;4;4;0;0;0;0;0;0;0;0;0;0;1;2;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2014;Article  198;0;VI;274;253;1;1;19;1;0;3;5;3;3;4;163;15;2;NA;0;NA;0;0;25;10;11;2;2;0;0;0;14;0;16;0;0;4;10;0
2014;Article  199;1;VII;73;72;0;1;0;0;0;0;0;0;0;0;54;1;0;NA;0;NA;0;0;10;1;0;7;2;0;0;0;0;0;0;0;0;1;6;0
2014;Article  199;2;VII;29;29;0;0;0;0;0;0;0;0;0;0;20;0;0;NA;0;NA;0;0;9;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0
2014;Article  199;3;VII;4;4;0;0;0;0;0;0;0;0;0;0;1;0;0;NA;0;NA;0;0;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2014;Article  200;1;VII;3;2;0;0;1;0;0;1;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
2014;Article  200;2;VII;8;4;0;0;4;0;0;1;0;1;0;2;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
2014;Article  201;1;VII;37;37;0;0;0;0;0;0;0;0;0;0;24;1;0;NA;0;NA;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;9;0
2014;Article  201;2;VII;5;5;0;0;0;0;0;0;0;0;0;0;4;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2014;Article  202;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  202;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  203;1;VII;8;6;0;0;2;0;0;1;0;0;0;1;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
2014;Article  203;2;VII;5;5;0;0;0;0;0;0;0;0;0;0;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
2014;Article  203-1;1;VII;8;3;0;0;5;0;0;1;0;0;1;3;0;3;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  203-1;2;VII;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2014;Article  203-2;1;VII;120;111;5;2;2;0;0;0;0;1;0;1;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0
2014;Article  203-2;2;VII;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0
2014;Article  204;1;VII;235;181;0;0;54;28;0;0;2;1;2;21;1;30;3;NA;0;NA;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;145;0
2014;Article  204;2;VII;23;22;0;0;1;0;0;0;0;1;0;0;0;9;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0
2014;Article  204;3;VII;39;38;0;0;1;0;0;0;0;0;1;0;30;0;0;NA;0;NA;0;0;3;0;0;0;2;1;0;0;0;0;0;0;0;0;5;0
2014;Article  205;1;VII;139;64;0;0;75;3;0;1;0;1;0;70;3;6;1;NA;0;NA;0;0;3;0;2;1;0;0;0;0;0;0;0;0;0;0;51;0
2014;Article  205;2;VII;51;27;5;0;19;0;0;0;1;5;1;12;0;8;0;NA;0;NA;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;16;0
2014;Article  205-1;1;VII;6;0;0;0;6;0;0;0;0;0;0;6;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  205-1;2;VII;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  206;1;VII;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  206;2;VII;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;NA;0;NA;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  206;3;VII;2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;NA;0;NA;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  206-2;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  206-2;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  206-2;3;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  207;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  207;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  207;3;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  208;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  209;1;VII;16;14;2;0;0;0;0;0;0;0;0;0;10;0;0;NA;0;NA;0;0;3;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0
2014;Article  209;2;VII;12;8;3;0;1;0;0;0;0;0;1;0;6;0;0;NA;0;NA;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2014;Article  209;3;VII;7;6;0;0;1;0;0;0;0;0;1;0;2;4;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  209-1;1;VII;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  209-1;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  210;1;VII;4;1;0;0;3;0;0;1;0;0;0;2;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2014;Article  210;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  211;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  211;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  212;1;VII;219;29;2;1;187;4;1;11;1;1;0;168;0;6;0;NA;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;5
2014;Article  212;2;VII;68;9;1;0;58;1;0;1;0;1;0;55;0;2;2;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1
2014;Article  212;3;VII;66;35;3;0;28;0;0;0;0;1;1;25;5;0;0;NA;1;NA;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;29;0
2014;Article  212-1;1;VII;26;7;0;0;19;2;0;0;0;0;0;17;0;2;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
2014;Article  212-1;2;VII;21;5;1;0;15;0;0;1;0;0;0;14;0;0;1;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
2014;Article  212-1;3;VII;4;1;0;0;3;0;0;0;0;0;1;2;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2014;Article  213;1;VII;863;726;1;0;136;103;0;12;3;4;3;10;2;29;0;NA;0;NA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;606;89;0
2014;Article  213;2;VII;27;26;0;0;1;1;0;0;0;0;0;0;0;3;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;22;0
2014;Article  214;0;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  215;0;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  216;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  216;2;VII;3;0;0;0;3;0;0;0;0;1;0;2;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  217;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  217;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  218;0;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  219;0;VII;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  220;0;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  221;0;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  222;1;VII;87;73;0;0;14;5;0;0;0;2;0;7;5;17;1;NA;0;NA;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;47;0
2014;Article  222;2;VII;26;16;0;0;10;0;0;0;0;2;0;8;1;1;3;NA;0;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;0
2014;Article  222-1;1;VII;3;3;0;0;0;0;0;0;0;0;0;0;0;1;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
2014;Article  222-1;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  223;0;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  223;1;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  223;2;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  223-1;0;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Article  223-2;0;VII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
